
Event,EventType,GameType,Date,Location,OilPattern,Team,Frame1Ball1Bowler,Frame1Ball2Bowler,Frame2Ball1Bowler,Frame2Ball2Bowler,Frame3Ball1Bowler,Frame3Ball2Bowler,Frame4Ball1Bowler,Frame4Ball2Bowler,Frame5Ball1Bowler,Frame5Ball2Bowler,Frame6Ball1Bowler,Frame6Ball2Bowler,Frame7Ball1Bowler,Frame7Ball2Bowler,Frame8Ball1Bowler,Frame8Ball2Bowler,Frame9Ball1Bowler,Frame9Ball2Bowler,Frame10Ball1Bowler,Frame10Ball2Bowler,Frame10Ball3Bowler,Frame1Score,Frame2Score,Frame3Score,Frame4Score,Frame5Score,Frame6Score,Frame7Score,Frame8Score,Frame9Score,Frame10Score,Frame1Ball1Split,Frame1Ball2Split,Frame2Ball1Split,Frame2Ball2Split,Frame3Ball1Split,Frame3Ball2Split,Frame4Ball1Split,Frame4Ball2Split,Frame5Ball1Split,Frame5Ball2Split,Frame6Ball1Split,Frame6Ball2Split,Frame7Ball1Split,Frame7Ball2Split,Frame8Ball1Split,Frame8Ball2Split,Frame9Ball1Split,Frame9Ball2Split,Frame10Ball1Split,Frame10Ball2Split,Frame10Ball3Split,Frame1Ball1,Frame1Ball2,Frame2Ball1,Frame2Ball2,Frame3Ball1,Frame3Ball2,Frame4Ball1,Frame4Ball2,Frame5Ball1,Frame5Ball2,Frame6Ball1,Frame6Ball2,Frame7Ball1,Frame7Ball2,Frame8Ball1,Frame8Ball2,Frame9Ball1,Frame9Ball2,Frame10Ball1,Frame10Ball2,Frame10Ball3,Frame1Ball1Pins,Frame1Ball2Pins,Frame2Ball1Pins,Frame2Ball2Pins,Frame3Ball1Pins,Frame3Ball2Pins,Frame4Ball1Pins,Frame4Ball2Pins,Frame5Ball1Pins,Frame5Ball2Pins,Frame6Ball1Pins,Frame6Ball2Pins,Frame7Ball1Pins,Frame7Ball2Pins,Frame8Ball1Pins,Frame8Ball2Pins,Frame9Ball1Pins,Frame9Ball2Pins,Frame10Ball1Pins,Frame10Ball2Pins,Frame10Ball3Pins,OpponentScore,Frame1PinAvg,Frame2PinAvg,Frame3PinAvg,Frame4PinAvg,Frame5PinAvg,Frame6PinAvg,Frame7PinAvg,Frame8PinAvg,Frame9PinAvg,Frame10PinAvg,Frame1ScoreAvg,Frame2ScoreAvg,Frame3ScoreAvg,Frame4ScoreAvg,Frame5ScoreAvg,Frame6AvgScore,Frame7AvgScore,Frame8AvgScore,Frame9AvgScore,Frame10AvgScore,FirstBallAvg,Marks,MarksRatio,Opens,Strikes,StrikeRatio,Spares,SpareRatio,SinglePinSpares,SinglePinSpareRatio,MultiPinSpares,MultiPinSpareRatio,Splits,SplitConversions,SplitConversionRatio,SparesWithoutSplits,SparesWithoutSplitsConversionRatio,PocketHits,PocketHitRatio,HighPocketHit,HightPocketRatio,FlushPocketHit,FlushPocketRatio,LowPocketHit,LowPocketRatio,MissedPockets,MissedPocketsRatio,Pinfall,Events,Series,Games,HighGame,LowGame,Rolls,Average,GamesBelow100,Games100-110,Games110-120,Games120-130,Games130-140,Games140-150,Games150-160,Games160-170,Games170-180,Games180-190,Games190-200,Games200-210,Games210-220,Games220-230,Games230-240,Games240-250,Games250-260,Games260-270,Games270-280,Games280-290,Games290-299,PerfectGames,400SeriesBelow,500Series,600Series,600Series,600Series,700Series,800Series,900Series,MatchGames,MatchWins,MatchLosses,MatchTies,Lanes,
All Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.80,8.29,8.96,8.58,9.11,8.84,8.47,8.82,8.49,8.87,16.89,33.33,51.09,70.02,89.89,106.84,123.76,141.33,158.40,176.87,,345,68.59%,136,204,40.56%,141,50.90%,144,65.75%,84,75.00,64,40.25,56,4,7.14%,0,0.00%,0,nan%,0,nan%,0,nan%,485,99.79%,7959,1,10,45,289,129,769,176.87,0,0,0,2,0,3,10,3,7,8,5,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Team,January 15 2022 20:45:51,Stardust Bowl,V,2021-2022 QU Men,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,29,48,57,86,106,122,128,148,168,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,10,,9,0,10,,10,,9,1,6,0,7,3,10,,8,2,8,,,,,10,10,,,,,4,,1-2-4-10,1-2-4-10,3-6-10,,,,1-2,,3-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 15 2022 20:45:51,Stardust Bowl,V,2021-2022 QU Men,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,18,26,46,66,85,94,122,142,162,182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,7,1,10,,7,3,10,,8,1,10,,10,,8,2,10,9,1,,,3-6-10,6-10,,,3-6-10,,,,2-10,10,,,,,6-10,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 15 2022 20:45:51,Stardust Bowl,V,2021-2022 QU Men,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,18,26,56,84,103,112,131,140,160,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,7,1,10,,10,,10,,8,1,8,2,9,0,10,,9,1,10,,,3-6-10,6-10,,,,,,,2-10,10,6-10,,9,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 15 2022 20:45:51,Stardust Bowl,V,2021-2022 QU Men,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,19,28,48,77,97,114,123,150,169,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,8,1,9,1,10,,10,,9,1,7,2,10,,10,,7,2,,,,3-10,10,3,,,,,,10,,1-2-8,2,,,,,3-6-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 15 2022 20:45:51,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,Parker Lymenstull,9,28,37,57,76,85,102,111,120,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,1,10,,8,1,9,1,10,,7,2,7,3,7,2,3,6,8,1,,6-10,10,,,1-2,2,9,,,,4-7-10,10,2-4-5,,2-4-10,10,1-2-3-4-5-7-8,3,3-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 13:21:19,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,9,29,48,57,77,96,105,135,164,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,2,10,,9,0,10,,8,2,9,0,10,,10,,10,9,1,6,6,4-7,,,,9,9,,,2-5,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 14:07:20,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,20,48,67,76,96,113,120,140,160,178,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,1,10,,10,,8,1,8,2,10,,6,1,8,2,10,,9,1,8,4,,,,,,7-10,10,2-8,,,,3-6-7-10,6-7-10,3-10,,,,10,,2-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 14:19:08,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,9,18,46,65,74,93,111,131,150,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,10,,10,,8,1,9,1,9,1,8,2,10,,7,2,,3,3,1-2-4-10,10,,,,,8-10,8,2,,4,,3-6,,,,3-6-10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 14:22:38,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,19,38,55,64,83,103,123,142,151,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,1,9,1,7,2,9,1,9,1,10,,9,1,9,0,9,1,6,1-2-4,,10,,9,,3-9-10,9,10,,9,,,,7,,6,6,4,,2-4-5-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 14:52:24,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,18,26,46,65,85,104,113,131,149,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,8,0,10,,7,3,9,1,10,,9,0,9,1,8,2,8,1,,1-3-6,,2-8,2-8,,,1-2-8,,9,,,,10,10,10,,3-6,,8-10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 15:06:48,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,18,27,44,64,84,104,123,132,161,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,8,1,9,1,7,3,10,,9,1,10,,7,2,10,,10,9,1,4-7,,2-10,10,4,,1-2-8,,,,7,,,,4-8-10,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 15:19:15,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,20,47,67,87,115,134,143,173,201,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,,10,,7,3,10,,10,,8,1,10,,10,,10,8,1,3-10,,,,,,1-2-4,,,,,,3-6,3,,,,,,3-6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 15:30:55,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,18,26,45,54,73,92,112,132,149,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,,8,0,10,,8,1,5,5,9,1,9,1,10,,9,1,7,0,,,,6-9,6-9,,,6-10,10,1-2-4-6-10,,6,,10,,,,10,,2-8-10,2-8-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 15:53:18,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,16,36,56,76,95,104,134,162,181,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,6,4,10,,9,1,10,,9,0,10,,10,,10,,8,1,,10,,1-2-4-7,,,,5,,,,10,10,,,,,,,4-9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 16:03:48,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,19,38,58,78,95,113,121,129,138,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,9,1,9,1,10,,9,1,7,3,8,0,8,0,7,2,7,3,10,4,,7,,10,,,,7,,3-6-10,,7-10,7-10,1-2,1-2,2-4-10,10,3-6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 16:21:12,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,10,18,27,47,67,97,126,145,154,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,8,8,1,10,,9,1,10,,10,,10,,9,0,9,1,9,3-6,,1-2-3-4-5-6-7-8-9-10,2-10,4-9,9,,,4,,,,,,,,10,10,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 16:32:26,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,30,57,76,85,105,115,135,155,175,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,,10,,10,,7,2,10,,9,1,0,10,10,,8,2,10,8,0,,,,,,,1-2-4,1,,,6,,1-2-3-4-5-6-7-8-9-10,,,,3-9,,,6-7,6-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 16:54:51,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,20,40,70,97,116,125,144,161,170,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,10,,7,3,10,,10,,10,,7,2,9,1,9,1,7,2,7,0,,,,3-6-10,,,,,,,,3-6-10,3,9,,9,,4-7-10,10,4-6-7,4-6-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 17:07:52,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,9,28,48,78,107,127,147,164,171,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,7,3,9,1,10,,10,,10,,9,1,10,,7,0,9,1,9,10,10,3-6-10,,4,,,,,,,,5,,,,6-7-10,6-7-10,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 17:19:21,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,30,59,79,99,119,138,147,156,176,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,10,,10,,9,1,10,,8,2,9,0,9,0,9,1,10,10,9,,,,,,,10,,,,3-9,,2,2,3,3,2,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 17:32:32,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Tony Lundy,18,37,56,74,83,103,123,142,161,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,2,9,1,9,1,8,1,9,1,10,,7,3,9,1,9,1,10,1-2-4-8,,3-6,,6,,7,,6-7,7,6,,,,6-9-10,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 17:59:21,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Anthony Araujo,20,39,48,67,86,105,114,130,139,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,10,,7,2,8,2,9,1,9,1,9,0,9,1,6,3,9,1,8,6,,,,2-8-10,10,2-8,,9,,4,,4,4,9,,2-4-8-10,10,2,,4-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 18:11:55,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Parker Lymenstull,Parker Lymenstull,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,36,56,76,96,115,135,155,175,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,,10,,7,3,10,,9,1,9,1,10,,9,1,10,10,10,4-9,9,,,,,1-2-10,,,,10,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 18:24:30,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Anthony Araujo,19,28,46,54,74,94,123,143,161,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,6,3,10,,7,1,10,,9,1,10,,10,,9,1,8,2,8,,,1-2-4-7,1,,,2-8-10,2-10,,,7,,,,,,9,,4-8,,5-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 16 2022 18:34:11,Stardust Bowl,V,2021-2022 QU Men,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Parker Lymenstull,Parker Lymenstull,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Anthony Araujo,19,28,48,68,87,106,126,146,166,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,9,0,9,1,10,,7,3,9,1,9,1,10,,8,2,10,8,2,,,10,10,4,,,,2-4-5,,10,,5,,,,3-6,,,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
