
Event,EventType,GameType,Date,Location,OilPattern,Team,Frame1Ball1Bowler,Frame1Ball2Bowler,Frame2Ball1Bowler,Frame2Ball2Bowler,Frame3Ball1Bowler,Frame3Ball2Bowler,Frame4Ball1Bowler,Frame4Ball2Bowler,Frame5Ball1Bowler,Frame5Ball2Bowler,Frame6Ball1Bowler,Frame6Ball2Bowler,Frame7Ball1Bowler,Frame7Ball2Bowler,Frame8Ball1Bowler,Frame8Ball2Bowler,Frame9Ball1Bowler,Frame9Ball2Bowler,Frame10Ball1Bowler,Frame10Ball2Bowler,Frame10Ball3Bowler,Frame1Score,Frame2Score,Frame3Score,Frame4Score,Frame5Score,Frame6Score,Frame7Score,Frame8Score,Frame9Score,Frame10Score,Frame1Ball1Split,Frame1Ball2Split,Frame2Ball1Split,Frame2Ball2Split,Frame3Ball1Split,Frame3Ball2Split,Frame4Ball1Split,Frame4Ball2Split,Frame5Ball1Split,Frame5Ball2Split,Frame6Ball1Split,Frame6Ball2Split,Frame7Ball1Split,Frame7Ball2Split,Frame8Ball1Split,Frame8Ball2Split,Frame9Ball1Split,Frame9Ball2Split,Frame10Ball1Split,Frame10Ball2Split,Frame10Ball3Split,Frame1Ball1,Frame1Ball2,Frame2Ball1,Frame2Ball2,Frame3Ball1,Frame3Ball2,Frame4Ball1,Frame4Ball2,Frame5Ball1,Frame5Ball2,Frame6Ball1,Frame6Ball2,Frame7Ball1,Frame7Ball2,Frame8Ball1,Frame8Ball2,Frame9Ball1,Frame9Ball2,Frame10Ball1,Frame10Ball2,Frame10Ball3,Frame1Ball1Pins,Frame1Ball2Pins,Frame2Ball1Pins,Frame2Ball2Pins,Frame3Ball1Pins,Frame3Ball2Pins,Frame4Ball1Pins,Frame4Ball2Pins,Frame5Ball1Pins,Frame5Ball2Pins,Frame6Ball1Pins,Frame6Ball2Pins,Frame7Ball1Pins,Frame7Ball2Pins,Frame8Ball1Pins,Frame8Ball2Pins,Frame9Ball1Pins,Frame9Ball2Pins,Frame10Ball1Pins,Frame10Ball2Pins,Frame10Ball3Pins,OpponentScore,Frame1PinAvg,Frame2PinAvg,Frame3PinAvg,Frame4PinAvg,Frame5PinAvg,Frame6PinAvg,Frame7PinAvg,Frame8PinAvg,Frame9PinAvg,Frame10PinAvg,Frame1ScoreAvg,Frame2ScoreAvg,Frame3ScoreAvg,Frame4ScoreAvg,Frame5ScoreAvg,Frame6AvgScore,Frame7AvgScore,Frame8AvgScore,Frame9AvgScore,Frame10AvgScore,FirstBallAvg,Marks,MarksRatio,Opens,Strikes,StrikeRatio,Spares,SpareRatio,SinglePinSpares,SinglePinSpareRatio,MultiPinSpares,MultiPinSpareRatio,Splits,SplitConversions,SplitConversionRatio,SparesWithoutSplits,SparesWithoutSplitsConversionRatio,PocketHits,PocketHitRatio,HighPocketHit,HightPocketRatio,FlushPocketHit,FlushPocketRatio,LowPocketHit,LowPocketRatio,MissedPockets,MissedPocketsRatio,Pinfall,Events,Series,Games,HighGame,LowGame,Rolls,Average,GamesBelow100,Games100-110,Games110-120,Games120-130,Games130-140,Games140-150,Games150-160,Games160-170,Games170-180,Games180-190,Games190-200,Games200-210,Games210-220,Games220-230,Games230-240,Games240-250,Games250-260,Games260-270,Games270-280,Games280-290,Games290-299,PerfectGames,400SeriesBelow,500Series,600Series,600Series,600Series,700Series,800Series,900Series,MatchGames,MatchWins,MatchLosses,MatchTies,Lanes,
All Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,8.27,8.10,8.49,8.63,8.61,8.41,8.02,8.27,8.10,13.93,29.71,46.17,62.10,79.76,96.27,112.68,129.24,145.46,160.39,,280,63.49%,144,127,28.80%,153,51.52%,155,59.85%,70,66.67,87,45.31,38,2,5.26%,0,0.00%,0,nan%,0,nan%,0,nan%,434,102.36%,6576,1,9,41,221,107,733,160.39,0,1,0,1,6,6,4,8,9,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Team,October 30 2021 10:28:11,St Clair Bowl,V,2021-22 QU Men,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Austin Owen,8,24,30,49,58,78,98,113,131,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,,6,0,10,,8,1,8,2,10,,9,1,5,5,8,2,10,1-2-5-9,5-9,,,1-2-4-8,1-2-4-8,,,3-10,3,6-10,,,,5,,1-3-6-8-10,,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 15:50:42,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,9,38,57,66,94,112,120,140,159,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,10,,10,,9,0,10,,10,,8,0,9,1,10,,8,1,,9,9,,,,,9,9,,,,,5-10,5-10,6,,,,5-9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 15:50:42,St Clair Bowl,V,2021-22 QU Men,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,20,50,76,96,113,133,160,180,200,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,,10,,10,,6,4,7,3,10,,10,,7,3,10,9,1,1-2-8-9,,,,,,,,1-5-8-9,,2-4-8,,,,,,1-2-8,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 15:50:42,St Clair Bowl,V,2021-22 QU Men,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,20,39,57,65,74,83,103,123,141,149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,9,1,9,1,8,0,9,0,7,2,10,,6,4,10,,7,1,,,,10,,4,,4-9,4-9,4,4,6-7-10,7,,,1-2-4-7,,,,1-2-10,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 15:50:42,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,19,28,46,65,84,104,123,132,141,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,8,1,3,7,8,2,9,1,9,1,10,,9,0,9,0,10,10,8,,,4-7,7,1-2-3-4-5-7-9,,3-6,,10,,7,,,,3,3,4,4,,,4-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 09:11:41,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Tony Lundy,20,39,48,68,88,107,123,132,150,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,7,3,9,0,9,1,10,,6,4,9,1,6,3,6,4,8,2,10,,,6-9-10,,5,5,4,,,,1-2-4-7,,5,,1-2-8-10,10,1-2-4-8,,2-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 09:26:09,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Tony Lundy,8,26,34,43,52,61,70,79,98,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,10,,5,3,9,0,8,1,9,0,9,0,9,0,10,,7,2,,1-2-3-4-5-7,3-5,,,3-6-7-9-10,3-7,3,3,1-2,2,10,10,6,6,3,3,,,4-6-7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 09:41:02,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Brenden Unseld,Brenden Unseld,Anthony Araujo,Anthony Araujo,Caden Witt,Caden Witt,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Tony Lundy,8,27,36,54,62,82,102,120,129,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,2,9,0,10,,6,2,9,1,10,,7,3,8,1,7,2,,6-10,6-10,6-10,,5,5,,,1-2-8-10,8-10,1,,,,1-2-4,,6-10,10,1-2-4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 09:54:24,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Brenden Unseld,Brenden Unseld,Austin Owen,Austin Owen,Anthony Araujo,Anthony Araujo,Parker Lymenstull ,Parker Lymenstull ,Tony Lundy,Tony Lundy,Tony Lundy,8,16,34,51,60,80,100,117,136,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,1,5,5,8,2,7,2,9,1,10,,6,4,7,3,9,1,4,3-6-10,3-6,4-6-10,4-10,1-2-4-6-10,,6-10,,1-2-4,1,3,,,,1-2-8-10,,3-6-10,,5,,1-2-3-4-5-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 10:19:40,St Clair Bowl,V,2021-22 QU Men,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Tony Lundy,20,40,57,76,85,105,121,141,161,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,,8,2,7,3,9,0,10,,3,7,6,4,10,,9,1,7,1,,,,6-10,,3-6-10,,4,4,,,1-2-3-5-6-9-10,,1-2-4-8,,,,5,,1-2-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 10:31:40,St Clair Bowl,V,2021-22 QU Men,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Tony Lundy,8,17,37,56,65,85,105,123,131,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,9,1,10,,6,3,9,1,10,,9,1,8,0,8,2,9,2-10,2-10,3-9,9,4,,,,1-2-4-7,1,10,,,,6,,1-5,1-5,3-6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 10:46:28,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,10,30,50,69,85,94,114,132,151,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10,10,,9,1,9,1,6,3,10,,6,4,8,2,9,1,9,4-7,,1-2-3-4-5-6-7-8-9-10,,,,6,,7,,1-2-6-10,2,,,1-2-4-8,,4-7,,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 10:59:23,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,8,34,53,62,78,87,96,105,124,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,,10,,6,3,7,3,6,3,9,0,8,1,7,3,9,1,5,1-2-4-10,4-10,,,,,1-2-4-8,8,1-2-8,,1-2-4-8,4,10,10,6-10,10,3-6-10,,6,,1-3-6-8-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 11:13:01,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,20,40,60,79,88,107,116,136,155,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,9,1,10,,9,1,9,0,10,,7,2,10,,7,3,9,1,10,,,5,,,,5,,4,4,,,1-3-8,3,,,1-3-6,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 11:38:06,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,26,45,54,82,101,110,130,150,167,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,10,,6,3,10,,10,,8,1,9,1,10,,9,1,7,3,8,,,,,1-2-4-7,7,,,,,3-10,10,5,,,,6,,1-2-4,,5-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 11:52:03,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Tony Lundy,Tony Lundy,Caden Witt,Caden Witt,Austin Owen,Austin Owen,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,10,17,37,66,86,102,109,115,124,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,2,0,7,9,1,10,,10,,9,1,6,1,6,0,7,2,7,2,,1-2,,1-2-3-4-5-6-7-8-9-10,1-2-4,6,,,,,,10,,3-6-7-10,6-7-10,1-2-8-10,1-2-8-10,3-5-10,10,4-6-7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 12:05:34,St Clair Bowl,V,2021-22 QU Men,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,20,40,59,68,87,96,115,134,152,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,9,1,10,,6,3,10,,6,3,9,1,9,1,9,1,8,2,9,,,4,,,,1-3-5-6,6,,,1-2-4-8,1,2,,5,,6,,2-8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 12:31:37,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,18,35,44,72,91,100,109,118,138,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,7,2,9,1,7,2,10,,10,,8,1,8,1,8,1,10,9,1,4-9,9,2-4-10,2,5,,1-3-9,9,,,,,2-10,10,5-10,10,6-10,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 12:45:11,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,27,36,45,73,93,111,127,135,144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,6,4,8,1,9,0,10,,10,,8,2,8,2,6,2,8,1,,4,4,3-6-9-10,,1-5,5,6,6,,,,,2-10,,6-10,,2-4-5-8,2-4,6-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 12:57:58,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Parker Lymenstull ,Parker Lymenstull ,Anthony Araujo,Anthony Araujo,Anthony Araujo,20,40,57,66,82,91,104,124,153,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,,7,3,7,2,8,2,6,3,7,3,3,7,10,,10,9,1,3-6,,,,3-6-10,,6-7-10,7,4-7,,1-2-8-10,10,3-6-10,,1-2-3-4-5-7-8,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,October 31 2021 13:13:19,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Brenden Unseld,Brenden Unseld,Austin Owen,Austin Owen,Caden Witt,Caden Witt,Tony Lundy,Tony Lundy,Anthony Araujo,Anthony Araujo,Anthony Araujo,18,26,34,43,70,90,106,115,134,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,0,8,0,8,1,10,,10,,7,3,6,3,7,3,9,1,10,3-6,,6-10,6-10,3-6,3-6,3-6,6,,,,,3-6-10,,1-2-8-10,10,1-2-8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
