
Event,EventType,GameType,Date,Location,OilPattern,Team,Frame1Ball1Bowler,Frame1Ball2Bowler,Frame2Ball1Bowler,Frame2Ball2Bowler,Frame3Ball1Bowler,Frame3Ball2Bowler,Frame4Ball1Bowler,Frame4Ball2Bowler,Frame5Ball1Bowler,Frame5Ball2Bowler,Frame6Ball1Bowler,Frame6Ball2Bowler,Frame7Ball1Bowler,Frame7Ball2Bowler,Frame8Ball1Bowler,Frame8Ball2Bowler,Frame9Ball1Bowler,Frame9Ball2Bowler,Frame10Ball1Bowler,Frame10Ball2Bowler,Frame10Ball3Bowler,Frame1Score,Frame2Score,Frame3Score,Frame4Score,Frame5Score,Frame6Score,Frame7Score,Frame8Score,Frame9Score,Frame10Score,Frame1Ball1Split,Frame1Ball2Split,Frame2Ball1Split,Frame2Ball2Split,Frame3Ball1Split,Frame3Ball2Split,Frame4Ball1Split,Frame4Ball2Split,Frame5Ball1Split,Frame5Ball2Split,Frame6Ball1Split,Frame6Ball2Split,Frame7Ball1Split,Frame7Ball2Split,Frame8Ball1Split,Frame8Ball2Split,Frame9Ball1Split,Frame9Ball2Split,Frame10Ball1Split,Frame10Ball2Split,Frame10Ball3Split,Frame1Ball1,Frame1Ball2,Frame2Ball1,Frame2Ball2,Frame3Ball1,Frame3Ball2,Frame4Ball1,Frame4Ball2,Frame5Ball1,Frame5Ball2,Frame6Ball1,Frame6Ball2,Frame7Ball1,Frame7Ball2,Frame8Ball1,Frame8Ball2,Frame9Ball1,Frame9Ball2,Frame10Ball1,Frame10Ball2,Frame10Ball3,Frame1Ball1Pins,Frame1Ball2Pins,Frame2Ball1Pins,Frame2Ball2Pins,Frame3Ball1Pins,Frame3Ball2Pins,Frame4Ball1Pins,Frame4Ball2Pins,Frame5Ball1Pins,Frame5Ball2Pins,Frame6Ball1Pins,Frame6Ball2Pins,Frame7Ball1Pins,Frame7Ball2Pins,Frame8Ball1Pins,Frame8Ball2Pins,Frame9Ball1Pins,Frame9Ball2Pins,Frame10Ball1Pins,Frame10Ball2Pins,Frame10Ball3Pins,OpponentScore,Frame1PinAvg,Frame2PinAvg,Frame3PinAvg,Frame4PinAvg,Frame5PinAvg,Frame6PinAvg,Frame7PinAvg,Frame8PinAvg,Frame9PinAvg,Frame10PinAvg,Frame1ScoreAvg,Frame2ScoreAvg,Frame3ScoreAvg,Frame4ScoreAvg,Frame5ScoreAvg,Frame6AvgScore,Frame7AvgScore,Frame8AvgScore,Frame9AvgScore,Frame10AvgScore,FirstBallAvg,Marks,MarksRatio,Opens,Strikes,StrikeRatio,Spares,SpareRatio,SinglePinSpares,SinglePinSpareRatio,MultiPinSpares,MultiPinSpareRatio,Splits,SplitConversions,SplitConversionRatio,SparesWithoutSplits,SparesWithoutSplitsConversionRatio,PocketHits,PocketHitRatio,HighPocketHit,HightPocketRatio,FlushPocketHit,FlushPocketRatio,LowPocketHit,LowPocketRatio,MissedPockets,MissedPocketsRatio,Pinfall,Events,Series,Games,HighGame,LowGame,Rolls,Average,GamesBelow100,Games100-110,Games110-120,Games120-130,Games130-140,Games140-150,Games150-160,Games160-170,Games170-180,Games180-190,Games190-200,Games200-210,Games210-220,Games220-230,Games230-240,Games240-250,Games250-260,Games260-270,Games270-280,Games280-290,Games290-299,PerfectGames,400SeriesBelow,500Series,600Series,600Series,600Series,700Series,800Series,900Series,MatchGames,MatchWins,MatchLosses,MatchTies,Lanes,
All Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45,8.71,8.60,8.75,8.77,8.69,8.63,8.32,8.42,8.83,16.98,33.65,51.03,68.00,85.15,102.08,118.75,136.37,154.03,171.80,,497,68.65%,190,222,30.66%,275,59.14%,280,68.63%,161,79.31,123,48.62,54,4,7.41%,0,0.00%,0,nan%,0,nan%,0,nan%,696,98.58%,11167,1,13,65,223,127,1173,171.80,0,0,0,2,2,8,9,12,9,10,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Baker,January 21 2022 14:28:23,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,19,28,46,65,85,105,125,155,185,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,7,3,8,2,9,1,10,,9,1,10,,10,,10,10,9,3,,7,7,3-5-6,,5-9,,3,,,,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 21 2022 14:39:05,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,18,38,58,77,94,103,123,141,158,166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,8,2,10,,9,1,9,1,7,2,10,,8,2,8,2,7,1,,9,,5-9,,,,5,,7,,6-7-10,7,,,2-4,,3-6,,3-5-6,3-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,January 21 2022 14:51:10,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Jessica Ladd,Jessica Ladd,Cassie Prill,Cassie Prill,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,27,36,55,64,83,92,112,131,140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,1,8,1,8,2,9,0,10,,9,0,10,,6,4,9,0,,3-10,10,6,,5-8,5,3-10,,7,7,,,5,5,,,3-6-9-10,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 09:24:44,Cadillac XBC,V,QU Women 2021-2022,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,20,40,58,75,95,115,135,162,180,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,,8,2,8,2,7,3,10,,9,1,10,,10,,7,1,,5-9,,,,3-6,,6-10,,2-4-5,,,,6,,,,,,2-4-5,2-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 09:24:44,Cadillac XBC,V,QU Women 2021-2022,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,9,26,44,60,69,89,105,113,131,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,1,7,3,8,2,6,3,10,,9,1,6,2,7,3,8,1,,4-7,4,6,,1-3-6,,1-3,,1-3-6-7,7,,,4,,1-3-6-7,1-7,3-5-6,,3-5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 09:24:44,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,19,36,44,53,62,82,101,118,136,155,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,7,1,9,0,8,1,10,,6,4,9,1,7,3,8,2,9,7,,10,,4-7-10,4-10,10,10,3-10,10,,,1-3-6-9,,4,,1-2-4,,6-10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 09:24:44,Cadillac XBC,V,QU Women 2021-2022,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,9,38,58,76,94,103,112,128,137,157,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,10,,10,,9,1,8,2,8,1,6,3,9,1,6,3,10,8,2,4-7-9,9,,,,,5,,6-10,,7-10,10,1-2-4-10,10,6,,1-2-8-10,10,,4-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 09:24:44,Cadillac XBC,V,QU Women 2021-2022,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,28,37,57,76,85,105,123,139,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,,9,0,9,1,10,,9,0,10,,8,2,8,2,6,3,,7,7,,,7,7,7,,,,6,6,,,2-4,,6-10,,1-3-6-7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 10:22:02,Cadillac XBC,V,QU Women 2021-2022,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,8,16,44,64,84,114,144,174,203,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,10,,10,,8,2,10,,10,,10,,10,,10,9,1,7-10,7-10,2-5,2-5,,,,,4-7,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 10:22:02,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,19,28,46,55,72,91,107,126,142,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,9,0,9,1,8,1,8,2,7,3,9,1,6,4,9,1,6,4,6,,,10,10,3,,6-10,10,6-10,,3-6-10,,7,,1-2-8-9,,10,,1-2-4-10,,1-2-4-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 10:22:02,Cadillac XBC,V,QU Women 2021-2022,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,27,35,54,73,92,111,127,146,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,,8,0,9,1,9,1,9,1,9,1,9,1,6,4,9,1,6,7-9,7,,,4-7,4-7,7,,7,,7,,7,,7,,1-3-6-10,,10,,1-3-6-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 10:22:02,Cadillac XBC,V,QU Women 2021-2022,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,20,39,48,64,72,91,100,120,140,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,,7,2,9,1,6,2,10,,7,2,10,,9,1,10,8,2,10,,,,1-3-6,6,3,,1-2-4-10,1-10,,,2-4-5,5,,,3,,,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 10:22:02,Cadillac XBC,V,QU Women 2021-2022,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,20,38,46,54,74,101,120,129,149,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,,8,0,7,1,9,1,10,,10,,7,2,8,2,10,10,10,8,,,,1-7,1-7,1-3-6,3-6,5,,,,,,3-5-9,5,5-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 11:36:35,Cadillac XBC,V,QU Women 2021-2022,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,19,39,67,86,95,114,123,153,182,202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,10,,10,,8,1,10,,7,2,10,,10,,10,9,1,6,,4,,,,,,4-10,10,,,3-5-6,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 11:36:35,Cadillac XBC,V,QU Women 2021-2022,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,19,28,46,64,80,88,108,127,147,177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,9,0,9,1,8,2,8,2,6,2,10,,9,1,9,1,10,10,10,,,10,10,7,,6-10,,4-7,,4-6-7-10,6-10,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 11:36:35,Cadillac XBC,V,QU Women 2021-2022,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,19,37,46,66,95,115,130,136,145,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,2,9,1,8,1,9,1,10,,10,,9,1,5,1,8,1,6,1,,5-9,,8,,5-10,10,3,,,,,,8,,4-6-7-9-10,4-6-7-10,4-6,4,1-2-4-10,2-4-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 11:36:35,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,9,28,37,56,76,103,122,131,150,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,9,1,9,0,9,1,9,1,10,,10,,7,2,9,1,9,1,8,4-7,4,2,,8,8,6,,5,,,,,,4-6-7,6,4,,7,,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 11:36:35,Cadillac XBC,V,QU Women 2021-2022,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,20,40,69,89,108,127,147,167,185,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,,7,3,10,,10,,9,1,9,1,9,1,10,,6,4,8,1,,,,3-5-6,,,,,,10,,10,,7,,,,3-5-6-9,,5-7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 12:39:57,Cadillac XBC,V,QU Women 2021-2022,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,29,49,68,88,105,112,131,140,160,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,,10,,9,1,9,1,10,,5,2,10,,7,2,10,,9,1,9,,,,,8,,7,,,,1-3-4-6-7,4-6-7,,,6-8-10,8,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 12:39:57,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,19,39,59,79,99,119,139,159,179,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,10,,9,1,10,,8,2,10,,8,2,10,,8,2,10,3,,10,,,,2,,,,4-7,,,,4-7,,,,3-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 12:39:57,Cadillac XBC,V,QU Women 2021-2022,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,9,28,47,66,85,105,125,142,151,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,2,9,1,9,1,9,1,9,1,10,,7,3,7,2,9,1,8,4-6-7,6,3-6,,4,,3,,7,,4,,,,6-9-10,,1-3-6,1,10,,3-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 12:39:57,Cadillac XBC,V,QU Women 2021-2022,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,15,24,43,62,82,102,120,139,148,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,5,4,8,2,9,1,9,1,10,,8,2,8,2,9,0,10,8,1,4,,2-4-5-7-8,7,4-7,,10,,10,,,,3-6,,3-9,,7,7,,8-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 12:39:57,Cadillac XBC,V,QU Women 2021-2022,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,Jessica Ladd,8,14,33,50,59,79,99,115,124,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,9,1,9,1,7,2,9,1,10,,9,1,6,3,10,10,10,1-2-3-4-5-7,5-7,3-5-6-9,3-5-6-9,7,,6,,3-5-6,5,3,,,,3,,1-3-6-7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 13:53:02,Cadillac XBC,V,QU Women 2021-2022,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,30,59,79,96,105,122,131,150,159,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,,10,,10,,9,1,7,2,7,3,7,2,10,,7,2,9,1,9,,,,,,,2,,3-6-7,7,4-7-8,,3-5-6,5,,,6-7-10,7,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 13:53:02,Cadillac XBC,V,QU Women 2021-2022,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,Teagan McAuliffe,8,16,34,43,63,82,91,109,117,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,6,2,9,1,8,1,9,1,10,,7,2,9,1,8,0,8,2,9,1-3-6,3-6,1-3-8-10,8-10,3,,2-8,8,10,,,,4-6-7,6,3,,4-7,4-7,4-7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 13:53:02,Cadillac XBC,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,Alyssa Vasquez,16,24,32,41,50,67,83,103,121,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,6,2,6,2,8,1,9,0,9,1,7,3,6,4,10,,7,1,,3-6-9,,3-6-9-10,6-10,1-2-7-8,1-8,3-9,9,6,6,5,,3-6-10,,1-2-4-8,,,,4-5-7,4-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,January 22 2022 13:53:02,Cadillac XBC,V,QU Women 2021-2022,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,Cassie Prill,18,27,45,54,82,102,121,140,160,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,1,9,1,8,1,10,,10,,8,2,9,1,9,1,10,9,0,2-8,,1-2,2,10,,6-10,6,,,,,3-6,,9,,3,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
